Packet Type,Malware Indicators,Alerts/Warnings,Attack Type,Attack Signature,Severity Level,Proxy Information,Firewall Logs,IDS/IPS Alerts,Traffic Type_DNS,Traffic Type_FTP,Traffic Type_HTTP,Protocol_ICMP,Protocol_TCP,Protocol_UDP,Log Source_Firewall,Log Source_Server,Network Segment_Segment A,Network Segment_Segment B,Network Segment_Segment C,Action Taken_Blocked,Action Taken_Ignored,Action Taken_Logged,Anomaly Scores_Scaled,Packet_Length_Scaled,Destination_Port_Category,Source_Port_Category,year,month,dayofweek,hour,OS_name,Os_Version_Security
0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0.4715,0.32590529247910865,1,1,2,10,4,16,Linux,1.0
1,0,1,1,1,2,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.1826,0.8823119777158774,1,1,1,2,2,19,iPad,7.1
1,0,0,0,1,2,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0.2555,0.42896935933147634,1,1,0,3,0,20,Linux,1.0
0,0,1,2,1,2,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.3607,0.7966573816155988,1,1,2,12,3,2,Linux,1.0
0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0.8109000000000001,0.23119777158774374,1,1,3,1,0,4,Windows,5.2
1,0,0,1,0,3,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.6604000000000001,0.947075208913649,0,0,0,3,5,16,Linux,1.0
0,0,1,0,1,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.013700000000000002,0.9415041782729805,1,1,2,9,2,10,iPad,3.1
1,0,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.24920000000000003,0.25974930362116994,1,1,0,3,1,11,Windows,4.0
1,1,0,2,1,3,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0.47950000000000004,0.4651810584958217,0,1,2,8,2,16,iPod,4.2
1,0,0,2,0,3,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0.871,0.6706128133704735,1,1,0,12,1,17,Windows,4.0
1,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0.737,0.6803621169916435,1,1,1,4,1,20,Windows,2.0
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0.9044,0.7639275766016713,1,1,0,10,2,14,Windows,6.1
1,0,1,2,1,2,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0.5224,0.8997214484679665,1,1,0,3,6,0,Windows,2.0
1,1,0,0,0,2,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0.396,0.3802228412256268,1,1,0,5,2,10,Android,4.0
0,0,1,2,1,2,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.327,0.6392757660167131,1,1,1,7,1,4,Linux,1.0
1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.935,0.24025069637883006,1,1,1,7,3,23,iPad,6.1
1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.951,0.5055710306406686,1,0,0,8,2,17,Windows,6.0
0,0,0,1,1,3,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.0664,0.9735376044568245,1,0,1,5,4,21,Macintosh,10.8
1,0,1,1,0,2,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0.9908,0.8871866295264624,1,1,2,5,4,2,Windows,5.0
1,1,1,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0.17079999999999998,0.6664345403899722,0,1,0,8,4,15,Linux,1.0
0,0,0,1,1,2,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0.2559,0.8259052924791086,1,1,2,1,3,8,Windows,2.0
1,0,0,2,1,3,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.1034,0.9575208913649025,1,1,2,10,1,11,Windows,10.0
1,0,1,0,1,2,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.5269,0.44707520891364905,0,1,2,1,5,14,Linux,1.0
1,0,1,0,0,3,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0.38770000000000004,0.17896935933147634,1,0,2,8,0,17,Windows,6.1
0,0,1,1,0,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0.9776,0.366991643454039,0,1,0,2,3,16,Linux,1.0
0,1,1,2,1,2,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0.2604,0.036211699164345405,1,1,0,1,3,17,Windows,6.2
1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.7244,0.7611420612813371,1,1,1,7,5,8,Windows,5.1
1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.761,0.5564066852367688,1,1,2,11,0,4,Windows,2.0
1,1,1,2,0,3,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0.12,0.5633704735376045,1,1,3,5,4,19,Windows,6.1
0,1,0,2,0,2,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0677,0.7172701949860725,0,1,2,4,5,8,Windows,1.0
1,1,0,2,0,3,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0.7254,0.49582172701949867,0,1,0,2,6,18,Windows,1.0
0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0.9581000000000001,0.24233983286908078,1,1,0,3,2,9,Macintosh,10.7
1,0,1,2,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0.1757,0.8809192200557103,0,1,2,1,5,1,Linux,1.0
1,0,1,2,0,2,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0.14730000000000001,0.21169916434540392,1,1,1,8,4,16,iPhone,6.1
0,0,0,2,0,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.488,0.7381615598885793,1,1,2,11,2,2,Linux,1.0
0,1,0,0,1,3,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0.8865000000000001,0.07590529247910863,1,1,2,4,6,14,Windows,5.01
1,1,1,2,0,2,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.5692,0.754874651810585,1,1,0,4,5,23,Macintosh,10.5
0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.2717,0.9700557103064067,1,0,3,4,2,9,Linux,1.0
1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0.8206,0.9143454038997214,1,0,2,8,5,21,Windows,5.1
1,1,0,2,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0.8598,0.7778551532033426,0,1,0,4,2,11,Windows,4.0
0,1,0,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0.45880000000000004,0.958217270194986,1,0,2,5,5,2,Linux,1.0
0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.284,0.7527855153203342,1,1,0,2,1,3,Windows,6.2
1,0,0,1,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0.856,0.6079387186629527,1,1,1,11,1,21,iPhone,5.1
1,1,1,2,1,2,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.9972,0.6573816155988857,1,1,0,4,3,19,Macintosh,10.8
1,0,1,2,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0.34950000000000003,0.3565459610027855,1,1,0,12,5,12,iPad,5.1
1,1,0,2,1,2,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0.5236,0.13161559888579388,1,1,0,12,4,22,Windows,6.0
1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0.3251,0.7221448467966574,0,1,2,1,5,14,Linux,1.0
1,0,0,2,1,2,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0.9496,0.5731197771587744,1,1,0,2,0,19,Linux,1.0
1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0.281,0.02437325905292479,0,1,0,10,1,15,iPad,4.2
0,0,0,0,0,3,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0.9203,0.0027855153203342614,1,0,1,11,0,15,Windows,1.0
1,1,0,0,0,2,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0.16210000000000002,0.9798050139275767,1,0,3,7,2,8,Macintosh,10.6
1,0,0,0,1,2,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.2987,0.2520891364902507,1,1,2,1,6,11,Android,2.3
0,0,1,2,1,3,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0.0405,0.1350974930362117,0,1,1,4,2,9,iPad,10.3
0,1,1,0,0,2,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.08779999999999999,0.32729805013927576,1,1,0,7,2,15,Windows,5.2
1,0,0,2,1,2,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0.19579999999999997,0.23119777158774374,0,1,1,2,4,8,Windows,2.0
1,1,0,0,0,2,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0.5189,0.9630919220055711,1,1,0,7,4,0,Macintosh,10.9
0,0,1,0,1,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.5382,0.04665738161559888,1,1,0,10,0,9,Windows,6.1
0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0.2138,0.17339832869080782,1,0,1,3,4,17,iPod,3.2
0,1,1,2,0,3,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.0079,0.6775766016713092,1,1,1,7,5,18,Linux,1.0
1,0,1,0,0,3,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0.3417,0.7729805013927576,0,1,3,4,6,23,Windows,6.1
1,1,0,1,1,2,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0.4894,0.14415041782729807,1,0,3,8,1,18,Macintosh,10.9
1,1,0,2,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.6779000000000001,0.2667130919220056,1,1,2,10,5,23,iPhone,3.1
1,0,1,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.013999999999999999,0.318941504178273,1,1,0,2,4,8,Windows,5.0
0,1,1,0,0,3,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0.7515999999999999,0.45125348189415043,0,1,2,11,4,7,Windows,2.0
0,1,1,2,1,2,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0.09269999999999999,0.3161559888579387,1,1,1,10,4,9,Android,5.0
1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0492,0.6803621169916435,1,0,1,9,4,14,Windows,5.1
0,0,0,1,0,2,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0.09480000000000001,0.8370473537604457,0,1,0,5,1,13,Android,8.1
0,0,0,0,1,2,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0.625,0.022284122562674098,1,1,2,11,4,13,Windows,5.2
1,0,0,2,0,3,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0.34259999999999996,0.9484679665738162,0,1,1,2,2,20,Linux,1.0
0,0,1,0,0,3,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0.07740000000000001,0.2562674094707521,0,1,0,6,3,10,Windows,1.0
1,1,0,2,1,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0.6623,0.19220055710306408,0,0,0,7,3,8,Linux,1.0
0,1,1,2,1,2,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0.6905,0.4749303621169917,1,1,2,3,5,4,iPod,4.1
0,0,0,2,0,3,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0.2549,0.07590529247910863,1,1,2,6,6,5,Linux,1.0
1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0.04,0.403899721448468,1,1,1,11,4,23,iPhone,7.1
1,0,1,0,0,3,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0.7238,0.09261838440111422,1,1,3,8,6,7,Macintosh,10.9
1,0,0,1,1,2,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0.9020999999999999,0.4233983286908078,1,1,3,9,2,10,Macintosh,10.5
0,1,1,1,0,3,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.6361,0.47214484679665736,1,1,1,6,5,1,Windows,0.0
1,1,0,2,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0.6826000000000001,0.17827298050139276,1,1,1,3,4,2,Windows,6.1
1,0,0,1,0,2,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.8225,0.9352367688022284,1,0,1,9,6,16,Linux,1.0
0,1,0,1,1,2,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.2788,0.24651810584958217,1,1,1,12,4,19,iPod,4.2
1,1,0,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0.7626999999999999,0.3488857938718663,1,1,1,9,1,14,Windows,6.1
1,0,1,2,1,3,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.3257,0.19846796657381616,0,1,3,2,4,18,Macintosh,10.11
1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0.5055,0.7423398328690808,0,0,3,4,0,0,iPhone,10.3
1,1,0,2,0,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.5065,0.266016713091922,1,0,0,1,6,2,Windows,5.1
1,1,0,1,0,3,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0.6466,0.6462395543175488,1,0,0,4,1,15,Macintosh,10.9
0,0,1,0,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0.18420000000000003,0.9763231197771587,0,0,1,3,2,4,Windows,5.01
1,0,0,2,1,3,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0.2281,0.5480501392757661,1,1,3,8,6,2,Windows,1.0
0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.4597,0.16016713091922005,1,1,1,7,4,9,Linux,1.0
0,1,0,1,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0.20620000000000002,0.5459610027855153,0,1,2,1,0,2,Linux,1.0
1,1,0,1,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0.7759999999999999,0.637883008356546,0,1,2,11,3,10,Windows,6.0
1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.3064,0.43523676880222845,1,1,0,5,5,9,Windows,2.0
0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0.1551,0.16573816155988857,1,1,0,7,4,20,iPod,3.2
0,1,0,0,1,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.9253,0.08147632311977718,1,1,1,3,6,11,Linux,1.0
0,1,0,2,0,3,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0.0704,0.35863509749303624,0,1,0,4,0,2,Windows,5.01
1,0,0,1,1,3,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.1072,0.5348189415041783,1,1,1,11,4,0,Android,5.0
1,1,1,0,0,3,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.4418,0.8983286908077994,1,1,2,1,4,12,Android,11.0
0,0,1,2,0,3,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0.9805,0.21866295264623958,1,0,2,11,5,14,Linux,1.0
0,0,0,2,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0.6254,0.42896935933147634,1,0,2,3,5,21,Windows,1.0
0,0,1,1,0,3,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.19820000000000002,0.7743732590529248,1,0,1,2,6,11,Linux,1.0
0,1,1,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0.1562,0.11142061281337048,0,1,2,12,4,6,Windows,4.0
1,0,0,2,0,3,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0.9589,0.2263231197771588,1,0,2,10,4,18,Windows,0.0
0,1,0,1,0,2,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.878,0.9275766016713092,0,0,0,11,1,22,Macintosh,10.12
1,0,0,2,1,3,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.5539000000000001,0.04526462395543176,1,1,1,9,1,8,Windows,10.0
1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0.36090000000000005,0.06615598885793872,1,1,1,10,3,2,Macintosh,10.9
0,1,1,1,0,2,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0.4904,0.48955431754874656,1,1,2,12,4,18,iPod,3.3
1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.7373999999999999,0.3231197771587744,1,1,2,10,0,17,Windows,0.0
1,0,0,2,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.9359000000000001,0.10654596100278552,1,1,1,11,4,19,Windows,6.1
1,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0.3174,0.2444289693593315,0,0,3,2,4,14,Windows,5.2
0,1,0,2,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0.9381,0.6350974930362117,1,0,3,3,0,9,Windows,6.1
0,1,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0.6634000000000001,0.4192200557103064,1,0,0,2,3,5,Windows,5.0
0,0,1,0,1,2,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.1617,0.3774373259052925,1,1,3,7,5,0,Windows,6.0
1,0,1,2,1,2,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0.8323,0.47214484679665736,1,0,0,11,3,3,Windows,0.0
1,0,1,2,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0.9206000000000001,0.7597493036211699,0,0,2,8,1,6,Windows,10.0
1,0,1,0,1,2,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.3755,0.8983286908077994,0,1,3,1,4,22,Windows,2.0
0,0,1,0,0,2,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0.49570000000000003,0.48816155988857934,1,0,2,2,3,8,Macintosh,10.8
1,0,0,1,0,2,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.9752,0.9728412256267409,0,1,1,8,5,16,Windows,5.01
1,0,0,2,0,2,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0.6762,0.5661559888579387,1,0,3,7,2,9,iPod,4.3
1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0.8703000000000001,0.4178272980501393,1,1,1,10,5,3,iPod,3.0
1,0,0,1,1,3,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.5860000000000001,0.1894150417827298,1,1,1,11,0,15,iPhone,4.2
1,0,0,1,1,2,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0.6596,0.31337047353760444,1,1,1,1,5,22,Macintosh,10.6
1,1,1,1,1,3,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0.7714,0.11629526462395545,1,1,0,5,3,0,Windows,4.0
1,0,0,2,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0.3992,0.7186629526462396,1,1,1,1,0,18,Linux,1.0
0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0.8064,0.9206128133704735,1,1,0,5,6,6,Android,4.3
0,1,1,2,1,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.8134,0.7576601671309192,1,1,0,8,3,14,iPod,4.2
0,1,0,1,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0.6813,0.9693593314763231,1,1,2,10,1,3,Linux,1.0
0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0.9859000000000001,0.1880222841225627,1,1,3,4,2,1,Linux,1.0
1,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0.3462,0.9380222841225627,1,1,0,10,4,1,Windows,6.1
1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0.7559,0.6678272980501393,0,1,0,11,0,5,Windows,5.01
0,1,0,2,1,3,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.461,0.8335654596100278,1,1,3,7,4,16,Windows,1.0
1,1,0,2,0,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0.8090999999999999,0.67966573816156,1,1,2,11,3,21,Windows,5.2
1,1,1,2,0,3,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.19890000000000002,0.5877437325905293,0,1,3,1,1,1,Windows,1.0
0,0,1,2,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0.5658,0.1309192200557103,1,1,3,3,4,20,Windows,5.01
1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0.34409999999999996,0.04596100278551533,1,1,2,11,2,12,Linux,1.0
0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.9353,0.39623955431754876,0,1,1,6,0,2,Windows,2.0
1,0,0,1,1,3,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0.8209000000000001,0.44707520891364905,1,1,2,5,4,6,Linux,1.0
1,0,1,1,1,2,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0.5702,0.5564066852367688,1,1,2,10,5,11,Linux,1.0
0,1,0,0,1,3,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.43570000000000003,0.7959610027855153,1,0,2,6,3,3,Linux,1.0
1,0,0,2,1,3,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.7768,0.149025069637883,1,1,2,2,0,4,Windows,2.0
0,0,0,2,1,2,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0.5445000000000001,0.6323119777158774,0,0,0,11,1,4,Windows,6.2
1,1,0,2,0,3,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0.39590000000000003,0.3551532033426184,0,1,2,5,3,16,Windows,0.0
1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0.9412,0.2263231197771588,1,0,0,8,6,17,Windows,2.0
0,1,0,2,1,3,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0.6785,0.8558495821727019,1,1,0,8,5,11,Macintosh,10.1
1,1,1,1,0,3,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0.7836,0.1817548746518106,0,0,2,1,6,12,iPad,3.1
1,1,1,0,1,3,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0.342,0.24721448467966572,0,1,1,2,0,18,Windows,4.0
0,0,1,2,1,3,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.7946,0.056406685236768804,1,1,2,7,6,1,Windows,5.2
0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.0374,0.8864902506963789,1,0,3,1,4,17,Android,2.0
0,1,1,2,1,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0.8184,0.14275766016713093,1,1,2,7,2,2,Android,6.0
1,0,0,2,0,3,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.868,0.5584958217270195,1,1,1,5,6,22,Windows,5.01
1,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0.8509000000000001,0.7639275766016713,0,0,3,8,0,18,Windows,2.0
0,1,1,2,0,2,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0.5910000000000001,0.08844011142061281,1,1,2,7,3,7,Linux,1.0
1,0,0,2,0,2,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.3311,0.8426183844011143,1,1,0,5,4,11,Windows,4.0
1,1,0,2,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.5432,0.6511142061281338,0,1,0,8,6,3,Windows,2.0
0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0.7248,0.697075208913649,1,1,0,3,6,1,Windows,5.1
0,0,1,1,0,2,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.703,0.019498607242339837,1,0,1,11,0,15,iPod,3.2
0,1,1,1,0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0.3299,0.13857938718662954,1,1,3,7,2,22,iPad,10.3
0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.22399999999999998,0.5856545961002786,0,1,1,11,6,9,Windows,5.1
1,1,0,0,1,3,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0.7488,0.17061281337047354,1,1,0,11,4,17,Android,3.2
0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0.5993,0.49582172701949867,0,1,0,12,1,17,Macintosh,10.7
1,0,0,2,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0.055099999999999996,0.841225626740947,0,1,2,9,1,13,Windows,5.2
0,0,0,1,1,3,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0.7906000000000001,0.03133704735376045,0,0,2,10,2,16,Linux,1.0
1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0.9698000000000001,0.5647632311977716,1,1,1,1,0,2,Windows,6.1
0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0.0235,0.24651810584958217,1,0,1,2,2,0,Windows,4.0
1,1,1,1,0,3,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0.897,0.8231197771587744,1,1,2,10,3,8,Windows,5.1
0,0,0,1,0,3,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0.0319,0.7910863509749304,1,1,2,11,2,10,Macintosh,10.12
1,0,1,0,1,2,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0.030299999999999997,0.8398328690807799,1,0,2,9,3,3,Windows,6.2
0,0,1,0,0,3,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0.51,0.9408077994428969,1,1,2,1,5,14,Windows,2.0
1,1,1,0,1,2,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0.7314,0.3955431754874652,1,1,3,7,6,23,iPad,4.2
1,0,0,1,0,3,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0.8966,0.0724233983286908,1,1,2,5,0,7,iPod,4.1
